cc_per_min,cs_per_min,deaths_per_min,dmg_per_min,dmg_taken_per_min,final_score,gold_per_min,kda,kp,score_cc_per_min,score_cs_per_min,score_deaths_per_min,score_dmg_per_min,score_dmg_taken_per_min,score_gold_per_min,score_kda,score_kp,score_vision_per_min,score_xp_per_min,team_id,vision_per_min,xp_per_min,created_at,id,match_id,match_participant_id,updated_at,champion_name,puuid
10.573105110896815,4.136933461909353,0.34715525554484084,995.5255544840886,1228.2352941176468,35.721050941511216,416.41272902603663,1.75,0.7,39.20798588791931,45.0381679389313,0.0,42.36197452871401,35.69089249601804,48.27356130108424,11.249999999999998,100.0,7.407407407407406,35.49614050788678,100,0.34715525554484084,423.4426229508196,,11,3,23,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
4.057839922854387,6.075216972034715,0.2892960462873674,436.6634522661523,757.6374156219864,15.938738218334104,350.59787849566055,1.0,0.3333333333333333,6.156864816950932,70.61068702290078,22.222222222222214,9.904566685708527,6.578735436762889,29.299416180150136,0.0,4.5662100456621,9.25925925925926,19.666629376887787,100,0.3760848601735776,382.5072324011571,,12,3,24,,Aphelios,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw
7.7044411764705885,6.970588235294118,0.11764705882352941,1128.8235294117646,1403.264705882353,63.50003023409997,434.6470588235294,3.5,0.3684210526315789,28.185354752522446,100.0,100.0,65.59859449510583,54.34805281491833,76.18806234951208,84.6153846153846,17.32283464566929,29.268292682926834,100.0,200,0.6470588235294118,583.8823529411765,,13,4,36,,DrMundo,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ
14.51714705882353,6.147058823529412,0.17647058823529413,590.1764705882352,1510.6470588235295,55.45652025051693,390.5882352941176,3.0,0.47368421052631576,67.0594375784591,87.03703703703702,75.0,27.294403078725,61.96366366992763,57.204410087441374,61.53846153846153,39.370078740157474,0.0,79.69768820391229,200,0.29411764705882354,543.5882352941177,,14,4,37,,Trundle,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
7.6923529411764715,4.411764705882353,0.35294117647058826,1612.5882352941176,1428.1470588235295,56.45172723471921,471.3529411764706,2.4166666666666665,0.7631578947368421,28.116377892496807,59.72222222222222,0.0,100.0,56.112721887319836,92.00354834621722,34.6153846153846,100.0,39.02439024390244,81.12033195020744,200,0.7647058823529411,546.4117647058823,,15,4,38,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
3.643852941176471,1.4411764705882353,0.23529411764705882,654.7352941176471,777.3823529411765,33.06022253438503,356.1764705882353,2.875,0.6052631578947368,5.015171552667443,12.962962962962962,50.00000000000001,31.88530076131515,9.960159362549796,42.37739196553035,55.76923076923076,66.9291338582677,56.09756097560976,0.0,200,0.9705882352941176,385.4117647058824,,16,4,40,,Morgana,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw
16.485534743202418,4.422960725075529,0.32628398791540786,494.0664652567976,1218.416918429003,42.01318914253694,363.80664652567975,1.7777777777777777,0.5925925925925926,100.0,48.51485148514852,16.66666666666667,21.900683748877682,100.0,14.011416709911773,13.793103448275856,70.37037037037035,2.857142857142857,21.764289088332546,100,0.21752265861027192,398.6827794561934,,17,5,42,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
5.2307311178247735,5.546827794561934,0.3625377643504532,525.3897280966768,1127.3111782477342,27.85507578011916,396.43504531722056,1.3,0.48148148148148145,23.18588844268602,63.86138613861386,0.0,24.884315215139168,86.10220108395089,23.3523611831863,1.9310344827586194,41.310541310541296,0.0,45.217288615965984,100,0.1812688821752266,470.6827794561934,,18,5,43,,Belveth,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
2.6699093655589126,7.722054380664653,0.21752265861027192,758.0302114803626,622.0785498489427,29.894155776176273,372.0725075528701,1.6666666666666667,0.37037037037037035,5.708262505845586,93.56435643564356,66.66666666666667,47.04399475101872,9.03108063267339,16.377789309807987,11.03448275862069,12.25071225071224,31.428571428571427,25.472366556447803,100,0.5800604229607251,410.0664652567976,,19,5,44,,Caitlyn,MqfeJwfejg08ue7fj9dekS8_JzrE9rR-TSP10BnZmalMBf6dNjS4R6C3ZPGE5W1otUuQanzwS5FUvw
8.797558912386707,0.8700906344410877,0.14501510574018128,735.9516616314199,958.7673716012085,47.7477125112619,315.4078549848943,4.0,0.5925925925925926,47.52951248419526,0.0,100.0,44.94094896056357,60.39154960734433,0.1556824078879131,68.96551724137932,70.37037037037035,65.71428571428571,0.0,100,1.0151057401812689,331.86706948640483,,20,5,45,,Gragas,ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg
11.089862686567162,5.1940298507462686,0.21492537313432836,1002.6985074626865,1364.0238805970148,43.98621838880544,375.18805970149253,2.6666666666666665,0.43243243243243246,24.836954941407626,64.39790575916231,37.5,68.8119988119988,100.0,55.82542694497153,10.56910569105691,23.783783783783793,4.411764705882353,89.23761118170268,200,0.32238805970149254,569.5164179104478,,21,6,56,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
15.535199999999998,5.946268656716418,0.10746268656716418,411.4746268656716,1181.3014925373134,50.713695829637985,437.44477611940295,7.0,0.5675675675675675,37.724680244754516,75.39267015706808,75.0,19.79209979209979,83.13217155517346,77.81151170145476,31.70731707317073,56.21621621621621,0.0,80.7369758576874,200,0.21492537313432836,545.5522388059701,,22,6,57,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
14.23619104477612,4.262686567164179,0.035820895522388055,928.620895522388,820.8358208955224,70.9253134709598,372.5014925373134,21.0,0.5675675675675675,33.95865094233814,50.78534031413613,100.0,62.67003267003266,49.8561555504117,54.87666034155597,100.0,56.21621621621621,100.0,100.0,200,2.6507462686567163,599.8567164179104,,23,6,58,,Bard,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
2.522901492537313,7.128358208955223,0.07164179104477611,931.8089552238805,593.3731343283582,51.83815489790964,500.2746268656716,10.5,0.5675675675675675,0.0,92.67015706806284,87.5,62.93436293436293,28.85817267947489,100.0,48.78048780487805,56.21621621621621,16.176470588235293,62.68106734434561,200,0.608955223880597,494.6507462686567,,24,6,59,,Caitlyn,MqfeJwfejg08ue7fj9dekS8_JzrE9rR-TSP10BnZmalMBf6dNjS4R6C3ZPGE5W1otUuQanzwS5FUvw
7.018925373134328,1.7552238805970148,0.035820895522388055,840.1791044776119,280.7641791044776,46.08953753912955,371.24776119402986,19.0,0.5135135135135135,13.034673556791606,14.136125654450263,100.0,55.33709533709534,0.0,54.43390259329539,90.2439024390244,43.24324324324324,35.294117647058826,44.32020330368488,200,1.0746268656716418,442.88955223880595,,25,6,60,,Lux,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
12.636156862745096,6.313725490196078,0.1568627450980392,1228.9803921568628,997.5686274509804,70.67266207649719,533.0980392156863,6.0,0.5714285714285714,55.78124137881934,72.5274725274725,72.72727272727273,91.60717057271458,66.89543802987484,93.19737592698235,57.52212389380532,92.10526315789474,18.181818181818183,100.0,100,0.3137254901960784,600.7058823529412,,26,7,61,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
13.810470588235294,5.254901960784314,0.19607843137254902,376.70588235294116,1078.7843137254902,45.32135696168134,382.98039215686276,3.8,0.4523809523809524,61.11102211827859,57.69230769230768,63.63636363636364,7.279217755703864,75.25635849818327,38.60524814603538,34.15929203539823,59.21052631578948,0.0,60.71228266965787,100,0.1568627450980392,490.8235294117647,,27,7,62,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
3.936078431372549,6.196078431372549,0.19607843137254902,1313.8039215686274,620.0784313725491,54.7973870487806,551.8039215686274,4.6,0.5476190476190477,16.294765619577,70.87912087912086,63.63636363636364,100.0,28.033911990310862,100.0,42.65486725663717,85.5263157894737,4.545454545454546,62.310712282669655,100,0.19607843137254902,495.29411764705884,,28,7,64,,Aphelios,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
2.6964705882352944,1.7647058823529411,0.19607843137254902,786.156862745098,566.4313725490196,48.34716371186086,394.47058823529414,5.0,0.5952380952380952,10.668638747835251,8.791208791208788,63.63636363636364,47.79217755703865,22.511102139685097,42.7837992013691,46.90265486725664,98.6842105263158,100.0,44.05496354458778,100,1.0196078431372548,444.2352941176471,,29,7,65,,Neeko,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
12.066817599316533,5.023494233233661,0.1794105083297736,343.8786843229389,1292.9346433148228,52.28217764235774,351.18325501922254,3.5714285714285716,0.6578947368421053,55.82860763503882,59.44055944055944,77.77777777777777,4.940857565303104,100.0,33.79499087742576,53.745928338762226,99.67637540453077,0.0,47.60029996250469,200,0.3844510892780863,473.5924818453652,,30,8,77,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
10.883118325501922,5.433575395130286,0.33319094404100813,946.3391712943187,1228.193079880393,50.520541221821496,427.04826997009826,1.7692307692307692,0.6052631578947368,48.51290986852526,65.03496503496503,11.1111111111111,77.34721537703302,90.0586406391436,58.343008790844245,12.653470308193437,85.4368932038835,12.500000000000004,69.11323584551934,200,0.589491670226399,532.4134985049125,,31,8,78,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
3.033601025202905,7.56087142246903,0.20504058094831268,839.0773173857326,880.0085433575396,44.604823905172694,471.439555745408,2.5,0.5263157894736842,0.0,94.05594405594405,66.66666666666667,64.45601281419418,36.59333307095912,72.70691656991208,29.315960912052123,64.07766990291262,1.562499999999998,55.08061492313462,200,0.41008116189662536,494.0452797949594,,32,8,79,,Xayah,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
4.298906450234943,1.230243485689876,0.2306706535668518,393.60102520290474,962.3067065356686,34.8493920464927,287.15933361811193,2.7777777777777777,0.6578947368421053,7.820053857120232,7.692307692307692,55.55555555555554,10.916707737801872,49.230587587075455,13.0784541383314,35.64965617082881,99.67637540453077,62.499999999999986,14.257592800899893,200,1.4096539940196497,382.4263135412217,,33,8,80,,Blitzcrank,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
9.35404605263158,7.401315789473685,0.16447368421052633,1478.3881578947369,2563.5526315789475,71.8387989135987,547.9276315789474,3.4,0.40476190476190477,33.01463440119867,100.0,100.0,91.79672630376855,100.0,88.4736605132823,60.0,48.17927170868347,36.111111111111114,100.0,200,0.6578947368421053,670.1644736842105,,34,9,86,,DrMundo,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ
15.77453947368421,4.802631578947369,0.2631578947368421,415.65789473684214,1326.1842105263158,43.75573963126892,412.89473684210526,2.625,0.5,69.43419744033258,60.30150753768845,50.000000000000014,3.9534504323236708,37.10119724433148,42.26699684826654,40.625,70.58823529411765,0.0,52.088772845953,200,0.23026315789473686,525.296052631579,,35,9,87,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
12.190361842105263,4.967105263157895,0.3618421052631579,957.5657894736843,1348.2894736842106,37.75976768411441,396.64473684210526,1.7272727272727273,0.4523809523809524,49.10333271758013,62.81407035175879,0.0,48.7465332535755,38.22486790181259,36.70643854119765,18.181818181818183,59.38375350140056,13.88888888888889,53.73150565709314,200,0.39473684210526316,530.2631578947369,,36,9,88,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
6.582138157894738,6.973684210526316,0.16447368421052633,999.9342105263158,1020.5592105263158,65.95366217425511,581.6118421052632,5.0,0.5952380952380952,17.2912829871121,93.46733668341707,100.0,52.24862689651422,21.565447127282454,100.0,100.0,92.99719887955182,30.555555555555564,67.92863359442997,200,0.5921052631578948,573.1907894736843,,37,9,89,,Kalista,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
3.6788157894736844,0.8552631578947368,0.3618421052631579,367.8289473684211,1144.7697368421052,17.47859523176972,289.375,1.9090909090909092,0.5,0.8224970098651129,0.0,0.0,0.0,27.87940605979532,0.0,22.72727272727273,70.58823529411765,47.22222222222223,8.95343777197564,200,0.7894736842105263,394.8684210526316,,38,9,90,,Blitzcrank,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw
18.00834975369458,5.467980295566503,0.03694581280788178,385.01231527093597,1023.8054187192118,54.44298385633494,381.39162561576353,17.0,0.4594594594594595,81.3782299859706,60.18518518518518,100.0,0.0,48.76890301400482,27.06961899062436,61.904761904761905,42.355889724310785,20.0,81.77881412391737,100,0.2955665024630542,527.0689655172414,,39,10,92,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
2.385443349753695,8.645320197044335,0.03694581280788178,1415.8004926108374,507.89408866995075,70.0,651.5394088669951,27.0,0.7297297297297297,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100,0.2955665024630542,567.4876847290641,,40,10,94,,MissFortune,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
3.2129926108374387,0.812807881773399,0.25862068965517243,484.2857142857143,691.1083743842364,30.609574282235773,337.9433497536946,3.2857142857142856,0.6216216216216216,4.310625203272373,1.8518518518518525,45.45454545454546,9.630824372759855,17.319177173191765,15.340115699182116,9.659863945578232,76.94235588972431,80.0,50.13324450366421,100,0.7389162561576355,456.871921182266,,41,10,95,,Morgana,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw
10.274504716981133,5.660377358490567,0.3537735849056604,586.9457547169811,1237.676886792453,24.87071821995528,299.9292452830189,0.4,0.23529411764705882,39.43833762436693,69.27083333333334,0.0,31.606893339543547,67.16388291714901,19.226920190142604,0.0,0.0,7.526881720430106,32.60297984224365,200,0.42452830188679247,462.1698113207547,,42,11,106,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
14.382700471698113,4.882075471698113,0.2830188679245283,226.83962264150944,1405.188679245283,26.851442041630584,290.2358490566038,0.75,0.35294117647058826,56.6903725845294,57.8125,25.000000000000014,0.0,82.82454109475773,15.799349512134105,2.7777777777777777,25.17006802721089,0.0,13.10880180292975,200,0.1768867924528302,407.0872641509434,,43,11,107,,Rammus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
6.387134433962265,7.67688679245283,0.14150943396226415,654.2688679245283,786.6509433962265,42.504588520903546,427.99528301886795,2.0,0.47058823529411764,23.11364132703619,98.95833333333333,75.0,37.51591367800031,24.997519431122875,64.51088316237178,12.698412698412701,50.340136054421755,6.451612903225805,57.55602854638787,200,0.3891509433962264,532.6768867924528,,44,11,108,,Swain,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg
0.883125,6.084905660377359,0.21226415094339623,991.8396226415094,787.5353773584906,30.93032122945241,380.27122641509436,1.3333333333333333,0.47058823529411764,0.0,75.52083333333334,50.0,67.1448532836516,25.080205060360505,47.635726795096325,7.4074074074074066,50.340136054421755,3.2258064516129026,13.622135970952797,200,0.2830188679245283,408.5377358490566,,45,11,109,,Ezreal,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
9.999198113207548,0.9551886792452831,0.31839622641509435,486.22641509433964,957.2051886792453,30.367004915070236,245.55424528301887,1.1111111111111112,0.5882352941176471,38.28220986496987,0.0,12.5,22.766651141127152,40.942616173309084,0.0,5.643738977072311,75.51020408163265,100.0,0.03756103668461022,200,3.466981132075472,370.15330188679246,,46,11,110,,Bard,ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg
0.62,0.47619047619047616,0.0,127.61904761904762,41.42857142857142,31.96838779714439,274.2857142857143,0.0,0.0,8.549477969663144,20.0,50.0,66.66666666666667,7.733333333333333,23.333333333333346,50.0,50.0,0.0,40.11299435028249,100,0.0,67.61904761904762,,47,12,111,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
0.0,2.380952380952381,0.0,10.0,1.9047619047619047,39.81055378474858,304.2857142857143,0.0,0.0,0.0,100.0,50.0,5.223880597014926,0.35555555555555557,93.33333333333339,50.0,50.0,0.0,77.96610169491525,100,0.0,131.42857142857142,,48,12,113,,Swain,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg
0.0,0.0,0.0,0.0,0.0,16.0,264.2857142857143,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,100,0.0,0.0,,49,12,114,,Sivir,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
0.6838095238095238,0.47619047619047616,0.0,48.57142857142857,39.523809523809526,39.87193107963642,278.0952380952381,0.0,0.0,9.429378160089303,20.0,50.0,25.37313432835821,7.377777777777779,32.22222222222221,50.0,50.0,100.0,52.259887005649716,100,0.47619047619047616,88.09523809523809,,50,12,115,,Lulu,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
10.248419243986254,6.116838487972508,0.20618556701030927,632.3367697594501,1056.3917525773195,37.65114154035704,344.12371134020617,0.8333333333333334,0.4166666666666667,43.68812661580175,66.07929515418502,0.0,54.77575702047734,74.93407936201683,52.532055433234035,0.0,10.119047619047624,16.666666666666664,82.07481815032905,100,0.37800687285223367,501.1340206185567,,51,13,121,,Sylas,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA
21.910240549828178,6.357388316151202,0.1374570446735395,569.106529209622,1324.2611683848797,51.2863862140584,345.8419243986254,1.75,0.5833333333333334,100.0,69.16299559471366,40.0,46.34660314260846,100.0,53.17963994301256,4.135338345864661,39.88095238095239,19.999999999999996,43.79979217180464,100,0.41237113402061853,425.1890034364261,,52,13,122,,XinZhao,KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg
19.138316151202748,6.460481099656357,0.1718213058419244,513.0927835051547,1122.4054982817868,40.68762772386433,321.2371134020618,1.0,0.4166666666666667,86.61510482176816,70.48458149779736,20.0,38.87947226167026,81.11132548716957,43.90622976298407,0.75187969924812,10.119047619047624,6.666666666666663,52.09560096986492,100,0.274914089347079,441.64948453608247,,53,13,123,,Swain,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg
1.2008934707903778,8.075601374570446,0.1718213058419244,315.1546391752577,567.9381443298969,24.639582078342247,348.3848797250859,1.2,0.5,0.0,91.18942731277534,20.0,12.492555774428515,29.226959933114667,54.13806501748479,1.6541353383458641,25.0,10.0,40.19743678559057,100,0.30927835051546393,418.041237113402,,54,13,124,,Kaisa,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA
9.9480412371134,0.9621993127147765,0.1718213058419244,221.44329896907215,576.5635738831614,20.136534258438218,204.7422680412371,1.2,0.5,42.23768008203875,0.0,20.0,0.0,30.034085793298598,0.0,1.6541353383458641,25.0,69.99999999999999,0.0,100,0.9278350515463917,338.2817869415807,,55,13,125,,Nautilus,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g
