match_pk,match_riot_id,created_at,players,meanFinalScore,maxFinalScore,players_scores
108,BR1_3165663182,,5,29.71996675043986,44.81673164090101,"[{""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 0, ""champion_name"": ""Ashe"", ""kda"": 0.875, ""dmg_per_min"": 717.9579207920792, ""final_score"": 44.81673164090101}, {""team_position"": ""TOP"", ""nick"": ""Sylas 1v9"", ""tag"": ""BR1"", ""puuid"": ""UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA"", ""win"": 0, ""champion_name"": ""Sylas"", ""kda"": 0.5555555555555556, ""dmg_per_min"": 654.2450495049505, ""final_score"": 30.900483851883614}, {""team_position"": ""JUNGLE"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 0, ""champion_name"": ""Briar"", ""kda"": 0.7777777777777778, ""dmg_per_min"": 336.79455445544556, ""final_score"": 25.70788350326112}, {""team_position"": ""BOTTOM"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 0, ""champion_name"": ""Tristana"", ""kda"": 1.0, ""dmg_per_min"": 530.5693069306931, ""final_score"": 25.473386683744263}, {""team_position"": ""UTILITY"", ""nick"": ""Sugiro Correr"", ""tag"": ""BR1"", ""puuid"": ""MqfeJwfejg08ue7fj9dekS8_JzrE9rR-TSP10BnZmalMBf6dNjS4R6C3ZPGE5W1otUuQanzwS5FUvw"", ""win"": 0, ""champion_name"": ""Blitzcrank"", ""kda"": 1.4285714285714286, ""dmg_per_min"": 309.83910891089107, ""final_score"": 21.70134807240928}]"
107,BR1_3165874697,,5,35.05488398435736,53.01262244846917,"[{""team_position"": ""TOP"", ""nick"": ""Winter"", ""tag"": ""169"", ""puuid"": ""B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ"", ""win"": 0, ""champion_name"": ""DrMundo"", ""kda"": 1.5555555555555556, ""dmg_per_min"": 1227.8154530294607, ""final_score"": 53.01262244846917}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 0, ""champion_name"": ""Ashe"", ""kda"": 1.1, ""dmg_per_min"": 831.6286826014452, ""final_score"": 41.3854038930448}, {""team_position"": ""UTILITY"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 0, ""champion_name"": ""Caitlyn"", ""kda"": 2.5, ""dmg_per_min"": 693.0516953863257, ""final_score"": 36.9212878280995}, {""team_position"": ""JUNGLE"", ""nick"": ""Guizinha"", ""tag"": ""INTEN"", ""puuid"": ""KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg"", ""win"": 0, ""champion_name"": ""LeeSin"", ""kda"": 0.9, ""dmg_per_min"": 324.58032240133406, ""final_score"": 24.109829046662647}, {""team_position"": """", ""nick"": ""Rebeca Diana"", ""tag"": ""egirl"", ""puuid"": ""ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg"", ""win"": 0, ""champion_name"": ""Gragas"", ""kda"": 1.6666666666666667, ""dmg_per_min"": 513.0183435241801, ""final_score"": 19.845276705510678}]"
87,BR1_3171335921,,5,42.79543290986007,56.610505668254525,"[{""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Kassadin"", ""kda"": 5.25, ""dmg_per_min"": 916.6144814090019, ""final_score"": 56.610505668254525}, {""team_position"": ""BOTTOM"", ""nick"": ""Guiza"", ""tag"": ""INTEN"", ""puuid"": ""2btdTmXa3quTEpNzYZFUm45ySAfs8tIU9Nc3zlXDYWETK6Zr5hRHDxRF8E0517Un8U-7qKIFrIfLiw"", ""win"": 1, ""champion_name"": ""Kaisa"", ""kda"": 3.6666666666666665, ""dmg_per_min"": 990.088062622309, ""final_score"": 51.27520961328282}, {""team_position"": ""UTILITY"", ""nick"": ""PabIo Escobar"", ""tag"": ""INTEN"", ""puuid"": ""lc3VP49IL5sYOUv23oIBvFHFIHQTXK23boStGy7WplVcWQ0kaw4_gVewVdxfYOwyW4czRvktb0ElGw"", ""win"": 1, ""champion_name"": ""Leona"", ""kda"": 13.0, ""dmg_per_min"": 273.96281800391387, ""final_score"": 47.88614394230681}, {""team_position"": ""TOP"", ""nick"": ""Rebeca Diana"", ""tag"": ""egirl"", ""puuid"": ""ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg"", ""win"": 1, ""champion_name"": ""Darius"", ""kda"": 1.7142857142857142, ""dmg_per_min"": 728.8062622309197, ""final_score"": 33.51180207042909}, {""team_position"": ""JUNGLE"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 1, ""champion_name"": ""Ambessa"", ""kda"": 2.0, ""dmg_per_min"": 295.4500978473581, ""final_score"": 24.69350325502707}]"
86,BR1_3171355856,,4,49.501093701378,55.31802672029544,"[{""team_position"": ""BOTTOM"", ""nick"": ""Guiza"", ""tag"": ""INTEN"", ""puuid"": ""2btdTmXa3quTEpNzYZFUm45ySAfs8tIU9Nc3zlXDYWETK6Zr5hRHDxRF8E0517Un8U-7qKIFrIfLiw"", ""win"": 1, ""champion_name"": ""Ezreal"", ""kda"": 4.666666666666667, ""dmg_per_min"": 1255.517011340894, ""final_score"": 55.31802672029544}, {""team_position"": ""UTILITY"", ""nick"": ""PabIo Escobar"", ""tag"": ""INTEN"", ""puuid"": ""lc3VP49IL5sYOUv23oIBvFHFIHQTXK23boStGy7WplVcWQ0kaw4_gVewVdxfYOwyW4czRvktb0ElGw"", ""win"": 1, ""champion_name"": ""Rakan"", ""kda"": 11.0, ""dmg_per_min"": 303.0420280186791, ""final_score"": 51.781878338361615}, {""team_position"": ""JUNGLE"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 1, ""champion_name"": ""Udyr"", ""kda"": 2.0, ""dmg_per_min"": 414.6364242828552, ""final_score"": 46.113043611000876}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Sylas"", ""kda"": 6.0, ""dmg_per_min"": 560.6137424949967, ""final_score"": 44.79142613585407}]"
56,BR1_3171396344,,4,56.50942794406333,80.80364638437827,"[{""team_position"": ""JUNGLE"", ""nick"": ""Naguinha"", ""tag"": ""INTEN"", ""puuid"": ""GMjVGiF4ek8-TS1TKX4lpzCWbn4SE5XYxhDitKCBEb34cgrZkI1EO8gD06fuNkGYv8MOp9DJZO581Q"", ""win"": 1, ""champion_name"": ""Ambessa"", ""kda"": 17.0, ""dmg_per_min"": 1013.7997847147471, ""final_score"": 80.80364638437827}, {""team_position"": ""TOP"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Urgot"", ""kda"": 9.0, ""dmg_per_min"": 926.3832077502692, ""final_score"": 67.86670123199737}, {""team_position"": ""MIDDLE"", ""nick"": ""Guizinha"", ""tag"": ""INTEN"", ""puuid"": ""KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg"", ""win"": 1, ""champion_name"": ""Ahri"", ""kda"": 7.5, ""dmg_per_min"": 574.7470398277718, ""final_score"": 42.75127805805373}, {""team_position"": ""UTILITY"", ""nick"": ""PabIo Escobar"", ""tag"": ""INTEN"", ""puuid"": ""lc3VP49IL5sYOUv23oIBvFHFIHQTXK23boStGy7WplVcWQ0kaw4_gVewVdxfYOwyW4czRvktb0ElGw"", ""win"": 1, ""champion_name"": ""Karma"", ""kda"": 8.5, ""dmg_per_min"": 217.29817007534984, ""final_score"": 34.61608610182395}]"
55,BR1_3171699392,,4,56.483881753783905,75.36177776829192,"[{""team_position"": ""JUNGLE"", ""nick"": ""Naguinha"", ""tag"": ""INTEN"", ""puuid"": ""GMjVGiF4ek8-TS1TKX4lpzCWbn4SE5XYxhDitKCBEb34cgrZkI1EO8gD06fuNkGYv8MOp9DJZO581Q"", ""win"": 1, ""champion_name"": ""Ambessa"", ""kda"": 3.857142857142857, ""dmg_per_min"": 873.0637636080871, ""final_score"": 75.36177776829192}, {""team_position"": ""MIDDLE"", ""nick"": ""Guizinha"", ""tag"": ""INTEN"", ""puuid"": ""KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg"", ""win"": 1, ""champion_name"": ""Galio"", ""kda"": 4.142857142857143, ""dmg_per_min"": 898.6003110419907, ""final_score"": 65.40148677328158}, {""team_position"": ""BOTTOM"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 1, ""champion_name"": ""Lucian"", ""kda"": 2.6666666666666665, ""dmg_per_min"": 861.6796267496112, ""final_score"": 45.28420466024262}, {""team_position"": ""UTILITY"", ""nick"": ""Faisca"", ""tag"": ""pregu"", ""puuid"": ""Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g"", ""win"": 1, ""champion_name"": ""Nami"", ""kda"": 3.5, ""dmg_per_min"": 275.27216174183513, ""final_score"": 39.88805781331949}]"
106,BR1_3172747076,,5,62.02314690263362,77.29113768252599,"[{""team_position"": ""TOP"", ""nick"": ""Sylas 1v9"", ""tag"": ""BR1"", ""puuid"": ""UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA"", ""win"": 1, ""champion_name"": ""Sylas"", ""kda"": 11.0, ""dmg_per_min"": 865.2631578947369, ""final_score"": 77.29113768252599}, {""team_position"": ""JUNGLE"", ""nick"": ""Faisca"", ""tag"": ""pregu"", ""puuid"": ""Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g"", ""win"": 1, ""champion_name"": ""DrMundo"", ""kda"": 11.0, ""dmg_per_min"": 430.5921052631579, ""final_score"": 72.09008474063458}, {""team_position"": ""BOTTOM"", ""nick"": ""MEC Viper"", ""tag"": ""NOIA"", ""puuid"": ""QFYRDT51sgojAE6Vhr5SkGi_okBy4czQ0cjbsYCKq9MrH04C1dklRZTQq6Ov4Ve8RVMWGQG4QWqB0Q"", ""win"": 1, ""champion_name"": ""Ashe"", ""kda"": 9.0, ""dmg_per_min"": 452.8289473684211, ""final_score"": 60.71552702843498}, {""team_position"": ""UTILITY"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 1, ""champion_name"": ""Senna"", ""kda"": 13.0, ""dmg_per_min"": 533.9473684210526, ""final_score"": 57.3853838264747}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Swain"", ""kda"": 2.5, ""dmg_per_min"": 501.64473684210526, ""final_score"": 42.63360123509782}]"
105,BR1_3172755695,,5,30.56136705807836,41.29277803376035,"[{""team_position"": ""JUNGLE"", ""nick"": ""Faisca"", ""tag"": ""pregu"", ""puuid"": ""Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g"", ""win"": 0, ""champion_name"": ""DrMundo"", ""kda"": 1.5, ""dmg_per_min"": 687.0211402946829, ""final_score"": 41.29277803376035}, {""team_position"": ""TOP"", ""nick"": ""Sylas 1v9"", ""tag"": ""BR1"", ""puuid"": ""UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA"", ""win"": 0, ""champion_name"": ""Sylas"", ""kda"": 1.0, ""dmg_per_min"": 754.7853939782191, ""final_score"": 35.669688386004694}, {""team_position"": ""BOTTOM"", ""nick"": ""MEC Viper"", ""tag"": ""NOIA"", ""puuid"": ""QFYRDT51sgojAE6Vhr5SkGi_okBy4czQ0cjbsYCKq9MrH04C1dklRZTQq6Ov4Ve8RVMWGQG4QWqB0Q"", ""win"": 0, ""champion_name"": ""Vayne"", ""kda"": 1.0909090909090908, ""dmg_per_min"": 842.6521460602179, ""final_score"": 30.447698234931575}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 0, ""champion_name"": ""Veigar"", ""kda"": 0.6, ""dmg_per_min"": 572.4407431133889, ""final_score"": 24.95298462900752}, {""team_position"": ""UTILITY"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 0, ""champion_name"": ""Soraka"", ""kda"": 1.3, ""dmg_per_min"": 318.9109545163357, ""final_score"": 20.443686006687663}]"
104,BR1_3172773167,,5,56.3647495314911,66.75014673799814,"[{""team_position"": ""JUNGLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""XinZhao"", ""kda"": 16.0, ""dmg_per_min"": 582.2222222222222, ""final_score"": 66.75014673799814}, {""team_position"": ""TOP"", ""nick"": ""Winter"", ""tag"": ""169"", ""puuid"": ""B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ"", ""win"": 1, ""champion_name"": ""Malphite"", ""kda"": 11.0, ""dmg_per_min"": 627.7314814814814, ""final_score"": 60.917056010574655}, {""team_position"": ""UTILITY"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 1, ""champion_name"": ""Thresh"", ""kda"": 24.0, ""dmg_per_min"": 458.88888888888886, ""final_score"": 55.47552687958373}, {""team_position"": ""BOTTOM"", ""nick"": ""MEC Viper"", ""tag"": ""NOIA"", ""puuid"": ""QFYRDT51sgojAE6Vhr5SkGi_okBy4czQ0cjbsYCKq9MrH04C1dklRZTQq6Ov4Ve8RVMWGQG4QWqB0Q"", ""win"": 1, ""champion_name"": ""Lucian"", ""kda"": 5.333333333333333, ""dmg_per_min"": 1183.5648148148148, ""final_score"": 53.573017444648855}, {""team_position"": ""MIDDLE"", ""nick"": ""Sylas 1v9"", ""tag"": ""BR1"", ""puuid"": ""UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA"", ""win"": 1, ""champion_name"": ""Galio"", ""kda"": 8.5, ""dmg_per_min"": 552.7777777777777, ""final_score"": 45.10800058465009}]"
103,BR1_3172787616,,5,43.380211165754964,75.49423429508767,"[{""team_position"": ""JUNGLE"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 1, ""champion_name"": ""MonkeyKing"", ""kda"": 29.0, ""dmg_per_min"": 1147.1693290734825, ""final_score"": 75.49423429508767}, {""team_position"": ""TOP"", ""nick"": ""Sylas 1v9"", ""tag"": ""BR1"", ""puuid"": ""UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA"", ""win"": 1, ""champion_name"": ""Sylas"", ""kda"": 7.0, ""dmg_per_min"": 963.7188498402556, ""final_score"": 50.27190518292079}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Vladimir"", ""kda"": 10.5, ""dmg_per_min"": 817.035143769968, ""final_score"": 47.938748126408726}, {""team_position"": ""BOTTOM"", ""nick"": ""MEC Viper"", ""tag"": ""NOIA"", ""puuid"": ""QFYRDT51sgojAE6Vhr5SkGi_okBy4czQ0cjbsYCKq9MrH04C1dklRZTQq6Ov4Ve8RVMWGQG4QWqB0Q"", ""win"": 1, ""champion_name"": ""Lucian"", ""kda"": 1.75, ""dmg_per_min"": 798.7859424920129, ""final_score"": 31.351158434787465}, {""team_position"": ""UTILITY"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 1, ""champion_name"": ""Nami"", ""kda"": 1.6363636363636365, ""dmg_per_min"": 335.7699680511182, ""final_score"": 11.845009789570156}]"
102,BR1_3172809803,,5,48.195836951874334,63.67897917764723,"[{""team_position"": ""TOP"", ""nick"": ""Ezfalse"", ""tag"": ""br1"", ""puuid"": ""_eVUuWwFBVCqzWIEXNmQH0XEmFfxzykM7jwhWQlj5Da4Gd_TQMMzUlfMAcEcLob0iUkbz9YL3irhKA"", ""win"": 1, ""champion_name"": ""Renekton"", ""kda"": 6.5, ""dmg_per_min"": 689.2149292149292, ""final_score"": 63.67897917764723}, {""team_position"": ""JUNGLE"", ""nick"": ""Faisca"", ""tag"": ""pregu"", ""puuid"": ""Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g"", ""win"": 1, ""champion_name"": ""Rammus"", ""kda"": 4.4, ""dmg_per_min"": 396.0617760617761, ""final_score"": 61.66023944453255}, {""team_position"": ""MIDDLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 1, ""champion_name"": ""Vladimir"", ""kda"": 2.888888888888889, ""dmg_per_min"": 1303.8095238095239, ""final_score"": 55.717267463679356}, {""team_position"": ""BOTTOM"", ""nick"": ""Sugiro Correr"", ""tag"": ""BR1"", ""puuid"": ""MqfeJwfejg08ue7fj9dekS8_JzrE9rR-TSP10BnZmalMBf6dNjS4R6C3ZPGE5W1otUuQanzwS5FUvw"", ""win"": 1, ""champion_name"": ""Caitlyn"", ""kda"": 1.6, ""dmg_per_min"": 866.1261261261261, ""final_score"": 32.0546422436663}, {""team_position"": ""UTILITY"", ""nick"": ""MEC Viper"", ""tag"": ""NOIA"", ""puuid"": ""QFYRDT51sgojAE6Vhr5SkGi_okBy4czQ0cjbsYCKq9MrH04C1dklRZTQq6Ov4Ve8RVMWGQG4QWqB0Q"", ""win"": 1, ""champion_name"": ""Blitzcrank"", ""kda"": 2.5, ""dmg_per_min"": 439.74259974259974, ""final_score"": 27.86805642984624}]"
54,BR1_3173595040,,4,27.463518920336682,44.44241998893048,"[{""team_position"": ""JUNGLE"", ""nick"": ""O Magro de OZ"", ""tag"": ""BR1"", ""puuid"": ""C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA"", ""win"": 0, ""champion_name"": ""Shyvana"", ""kda"": 1.125, ""dmg_per_min"": 461.9330855018587, ""final_score"": 44.44241998893048}, {""team_position"": ""BOTTOM"", ""nick"": ""Naguinha"", ""tag"": ""INTEN"", ""puuid"": ""GMjVGiF4ek8-TS1TKX4lpzCWbn4SE5XYxhDitKCBEb34cgrZkI1EO8gD06fuNkGYv8MOp9DJZO581Q"", ""win"": 0, ""champion_name"": ""Jhin"", ""kda"": 0.8571428571428571, ""dmg_per_min"": 826.8720127456187, ""final_score"": 27.72159778757979}, {""team_position"": ""TOP"", ""nick"": ""PabIo Escobar"", ""tag"": ""INTEN"", ""puuid"": ""lc3VP49IL5sYOUv23oIBvFHFIHQTXK23boStGy7WplVcWQ0kaw4_gVewVdxfYOwyW4czRvktb0ElGw"", ""win"": 0, ""champion_name"": ""Rumble"", ""kda"": 0.6, ""dmg_per_min"": 873.967073818375, ""final_score"": 27.29249165683026}, {""team_position"": ""UTILITY"", ""nick"": ""Faisca"", ""tag"": ""pregu"", ""puuid"": ""Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g"", ""win"": 0, ""champion_name"": ""Taric"", ""kda"": 1.1428571428571428, ""dmg_per_min"": 124.87519915029209, ""final_score"": 10.397566248006198}]"
53,BR1_3174045649,,5,52.8385301240286,75.8942941578127,"[{""team_position"": ""JUNGLE"", ""nick"": ""Rebeca Diana"", ""tag"": ""egirl"", ""puuid"": ""ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg"", ""win"": 1, ""champion_name"": ""Nunu"", ""kda"": 16.5, ""dmg_per_min"": 1008.1973684210527, ""final_score"": 75.8942941578127}, {""team_position"": ""BOTTOM"", ""nick"": ""Guizinha"", ""tag"": ""INTEN"", ""puuid"": ""KueMddOy3K_UqcVdA13Pzrye0ufJ8xdqjzn_hvy7CE5b2en7-Q9sHF23kiktciGXPg5TXMe5gwHgWg"", ""win"": 1, ""champion_name"": ""Ezreal"", ""kda"": 5.6, ""dmg_per_min"": 1387.7763157894738, ""final_score"": 56.459203951470286}, {""team_position"": ""UTILITY"", ""nick"": ""PabIo Escobar"", ""tag"": ""INTEN"", ""puuid"": ""lc3VP49IL5sYOUv23oIBvFHFIHQTXK23boStGy7WplVcWQ0kaw4_gVewVdxfYOwyW4czRvktb0ElGw"", ""win"": 1, ""champion_name"": ""Sona"", ""kda"": 34.0, ""dmg_per_min"": 295.97368421052636, ""final_score"": 48.15375216408788}, {""team_position"": ""MIDDLE"", ""nick"": ""Gabinho"", ""tag"": ""INTEN"", ""puuid"": ""fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw"", ""win"": 1, ""champion_name"": ""Ahri"", ""kda"": 3.0, ""dmg_per_min"": 759.671052631579, ""final_score"": 44.27107196683316}, {""team_position"": ""TOP"", ""nick"": ""Naguinha"", ""tag"": ""INTEN"", ""puuid"": ""GMjVGiF4ek8-TS1TKX4lpzCWbn4SE5XYxhDitKCBEb34cgrZkI1EO8gD06fuNkGYv8MOp9DJZO581Q"", ""win"": 1, ""champion_name"": ""Zaahen"", ""kda"": 1.6, ""dmg_per_min"": 799.5, ""final_score"": 39.41432837993895}]"
