metrics_id,match_pk,match_riot_id,puuid,nick,tag,team_position,win,champion_name,kda,dmg_per_min,gold_per_min,cs_per_min,kp,dmg_taken_per_min,deaths_per_min,xp_per_min,vision_per_min,cc_per_min,final_score,created_at
86,20,BR1_3185216914,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,UTILITY,1,Milio,3.5,221.9158878504673,258.3644859813084,0.7009345794392524,0.56,702.1401869158879,0.22429906542056077,375.42056074766356,1.7102803738317758,2.8849065420560747,26.59143443949235,
37,9,BR1_3185281261,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ,Winter,169,TOP,0,Kayn,0.7857142857142857,534.9666348903718,362.0305052430886,5.948522402287893,0.2558139534883721,1167.683508102955,0.4003813155386082,440.16205910390846,0.6005719733079122,7.108941849380361,19.297176641552728,
38,9,BR1_3185281261,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g,Faisca,pregu,JUNGLE,0,Trundle,2.6666666666666665,557.7025738798856,408.44613918017154,5.605338417540515,0.5581395348837209,1701.820781696854,0.25738798856053385,491.582459485224,0.2859866539561487,11.542707340324117,46.51213437256267,
39,9,BR1_3185281261,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,BOTTOM,0,Caitlyn,1.6666666666666667,943.7845567206863,504.0228789323165,6.2345090562440415,0.5813953488372093,972.0686367969495,0.42897998093422307,476.9399428026692,0.2859866539561487,2.1275691134413726,35.78753501658181,
40,9,BR1_3185281261,RdAC2eV1HRS-Vd5-yJiNYnn1G9VfZITebUDifqa0RRFi18Ka6pMqMMdC-FHSirQwFZJ-ltw3wRHuqQ,Murakami UHULL,br1,UTILITY,0,Morgana,2.6363636363636362,763.0981887511915,404.4709246901811,2.8026692087702574,0.6744186046511628,936.7778836987607,0.3145853193517636,446.9971401334604,0.5433746425166825,2.4688941849380357,32.09926272196176,
263,68,BR1_3185426622,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,1,Swain,5.833333333333333,866.0224719101124,364.4719101123595,5.393258426966292,0.5303030303030303,1397.4157303370787,0.1348314606741573,593.685393258427,0.2696629213483146,13.638629213483146,65.96550856464206,
262,67,BR1_3185450174,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,0,Swain,1.7777777777777777,900.4829545454545,405.99431818181813,6.0227272727272725,0.45714285714285713,1300.653409090909,0.2556818181818182,510.1704545454545,0.17045454545454544,8.235738636363637,29.12759540059335,
261,66,BR1_3185466998,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,1,Swain,4.5,906.0142630744849,379.77812995245637,5.657686212361331,0.574468085106383,1237.6307448494451,0.14263074484944532,517.0364500792392,0.4754358161648177,7.913177496038034,49.93856944151251,
260,65,BR1_3185522265,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,0,Swain,4.25,851.235710397387,408.8622754491018,7.152966793685357,0.5483870967741935,1128.7969515514426,0.130647795318454,531.4425694066413,0.1633097441480675,9.287980402830703,69.10136732306712,
259,64,BR1_3185769322,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,0,Swain,1.8571428571428572,538.7321530553969,332.6898914905768,5.448315248429469,0.3939393939393939,929.6402055968018,0.23986293546544832,495.0770988006853,0.13706453455168474,11.251524842946889,34.127381301600124,
258,63,BR1_3185785300,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,MIDDLE,1,Swain,11.0,862.3067484662577,439.5460122699386,7.214723926380368,0.55,740.3926380368098,0.07361963190184048,617.8895705521472,0.25766871165644173,13.902368098159508,70.21014816338263,
257,62,BR1_3185805214,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,TOP,1,Swain,2.7142857142857144,921.8181818181818,358.2439024390244,6.651884700665188,0.4418604651162791,1380.3725055432371,0.18625277161862527,529.5698447893569,0.2660753880266075,7.308186252771618,43.561661508723816,
417,108,BR1_3185831978,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA,Sylas 1v9,BR1,TOP,1,Pantheon,3.3333333333333335,991.6463414634146,342.59581881533103,3.4494773519163764,0.625,911.0278745644599,0.23519163763066203,478.0400696864112,0.47038327526132406,1.9113240418118467,39.30786633524268,
416,107,BR1_3185854068,UPjw6-Q5wW-k1t92aJaessYuU7OQig1rk0v3ALiDpsxHwkwVHCUtrZ-nzcjCQKmM-WHvf9fPx408ZA,Sylas 1v9,BR1,TOP,1,Sylas,4.8,960.3879907621247,431.83371824480366,4.794457274826789,0.5853658536585366,1491.824480369515,0.13856812933025403,479.8891454965358,0.4434180138568129,9.392840646651269,49.948830496530924,
256,61,BR1_3185900145,DYkE05BCPvLHNvzu-abloUmiknnR9LQULpC71MaFwmE2J0uBrbZfvEviaYDAUcaEU-O-NXW56ppFXg,FEFE TA DE SWAIN,DEMON,MIDDLE,0,Swain,2.7142857142857144,597.1077762619373,363.2742155525239,5.429740791268759,0.5,1030.4229195088676,0.19099590723055934,490.4774897680764,0.1364256480218281,11.37762619372442,43.16936058366741,
33,8,BR1_3186327419,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ,Winter,169,TOP,1,DrMundo,3.0,808.944099378882,403.4368530020704,6.625258799171843,0.3333333333333333,1249.2753623188407,0.16563146997929606,525.5900621118012,0.4554865424430642,8.26952380952381,47.38775460397735,
34,8,BR1_3186327419,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g,Faisca,pregu,JUNGLE,1,Rammus,6.666666666666667,511.92546583850935,492.0496894409938,6.169772256728779,0.5555555555555556,1078.5507246376812,0.12422360248447206,510.51759834368534,0.24844720496894412,16.989482401656314,66.69461566813408,
35,8,BR1_3186327419,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,MIDDLE,1,Diana,3.8,1234.120082815735,602.7743271221533,7.453416149068324,0.5277777777777778,672.2981366459628,0.2070393374741201,576.9772256728779,0.16563146997929606,2.3103519668737063,55.02389161661406,
36,8,BR1_3186327419,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,BOTTOM,1,Ashe,1.7777777777777777,645.5486542443065,375.03105590062114,5.424430641821947,0.4444444444444444,716.8944099378882,0.3726708074534162,402.07039337474123,0.49689440993788825,18.925962732919256,38.43205450689406,
29,7,BR1_3186342746,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ,Winter,169,TOP,0,Zaahen,0.9,595.9937888198757,323.57142857142856,4.906832298136646,0.3333333333333333,1351.9254658385091,0.3105590062111801,423.4782608695652,0.24844720496894407,3.502732919254658,20.768987483093763,
30,7,BR1_3186342746,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g,Faisca,pregu,JUNGLE,0,Malphite,1.75,414.84472049689435,381.8633540372671,5.496894409937887,0.5185185185185185,1069.254658385093,0.24844720496894407,518.9130434782609,0.3416149068322981,29.306335403726706,45.161526178359196,
31,7,BR1_3186342746,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,MIDDLE,0,Lissandra,1.8571428571428572,719.1925465838509,434.99999999999994,7.32919254658385,0.48148148148148145,990.5590062111801,0.21739130434782608,548.8509316770186,0.3105590062111801,19.353012422360248,45.91536473360736,
